
"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location","location_address","location_city","location_state","location_zip",":@computed_region_awaf_s7ux",":@computed_region_6mkv_f3dw",":@computed_region_vrxf_vc4k",":@computed_region_bdys_3d7i",":@computed_region_43wa_7qmu",":@computed_region_rpca_8um6",":@computed_region_d9mm_jgwp",":@computed_region_d3ds_rm58"
"11839287","JC446493","2019-09-24T13:00:00.000","015XX W GARFIELD BLVD","0460","BATTERY","SIMPLE","APARTMENT","false","false","0934","009","16","61","08B","1167106","1868260","2019","2019-10-01T16:20:30.000","41.794062319","-87.662765006","POINT (-87.662765006 41.794062319)","","","","","19","22257","59","790","2","37","23","127"
"11839537","JC446835","2019-09-24T13:00:00.000","012XX W GRACE ST","0810","THEFT","OVER $500","RESIDENCE PORCH/HALLWAY","false","false","1923","019","44","6","06","1167406","1925467","2019","2019-10-01T16:20:30.000","41.951036479","-87.660019396","POINT (-87.660019396 41.951036479)","","","","","38","21186","57","728","25","53","5","12"
"11839503","JC446760","2019-09-24T13:00:00.000","080XX S EVANS AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0631","006","6","44","06","1182620","1851896","2019","2019-10-01T16:20:30.000","41.748811763","-87.606383604","POINT (-87.606383604 41.748811763)","","","","","31","21546","40","11","32","61","20","235"
"11840640","JC448228","2019-09-24T13:00:00.000","024XX S SAWYER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VEHICLE NON-COMMERCIAL","false","false","1024","010","12","30","07","1155081","1887624","2019","2019-10-01T16:20:30.000","41.847448579","-87.706342221","POINT (-87.706342221 41.847448579)","","","","","14","21569","32","291","1","57","21","130"
"11840687","JC448388","2019-09-24T13:00:00.000","0000X S WABASH AVE","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0112","001","42","32","06","1176815","1900232","2019","2019-10-01T16:20:30.000","41.881582612","-87.626197575","POINT (-87.626197575 41.881582612)","","","","","22","14311","38","367","36","34","22","93"
"11840734","JC448389","2019-09-24T13:00:00.000","0000X S WABASH AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA STATION","false","false","0112","001","42","32","11","1176815","1900232","2019","2019-10-01T16:20:30.000","41.881582612","-87.626197575","POINT (-87.626197575 41.881582612)","","","","","22","14311","38","367","36","34","22","93"
"11840167","JC446507","2019-09-24T13:00:00.000","048XX W HARRISON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","1533","015","29","25","08B","1144309","1896901","2019","2019-10-01T16:20:30.000","41.87311489","-87.745642942","POINT (-87.745642942 41.87311489)","","","","","36","22216","26","61","7","32","25","137"
"11839346","JC446515","2019-09-24T13:00:00.000","001XX N WABASH AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0111","001","42","32","06","1176799","1900994","2019","2019-10-01T16:20:30.000","41.883673944","-87.626233272","POINT (-87.626233272 41.883673944)","","","","","22","14310","38","580","36","41","22","88"
"11839396","JC446558","2019-09-24T12:59:00.000","008XX N HOMAN AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","ALLEY","true","false","1121","011","27","23","24","1153561","1905294","2019","2019-10-01T16:20:30.000","41.895967285","-87.711450843","POINT (-87.711450843 41.895967285)","","","","","41","4299","24","150","46","5","16","65"
"11839293","JC446535","2019-09-24T12:57:00.000","004XX E 111TH ST","5011","OTHER OFFENSE","LICENSE VIOLATION","TAXICAB","true","false","0531","005","9","49","26","1181360","1831458","2019","2019-10-01T16:20:30.000","41.692756479","-87.611628496","POINT (-87.611628496 41.692756479)","","","","","30","21861","45","237","43","19","10","260"
"11839387","JC446573","2019-09-24T12:47:00.000","054XX W FULTON ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false","1523","015","37","25","18","1139651","1901475","2019","2019-10-01T16:20:30.000","41.885752781","-87.76263327","POINT (-87.76263327 41.885752781)","","","","","11","22216","26","674","45","32","25","84"
"11840315","JC447683","2019-09-24T12:44:00.000","015XX E 83RD ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false","0412","004","8","45","26","1187805","1850251","2019","2019-10-01T16:20:30.000","41.744175942","-87.587436358","POINT (-87.587436358 41.744175942)","","","","","9","21546","41","133","35","61","19","224"
"11839388","JC446487","2019-09-24T12:40:00.000","039XX W MADISON ST","0860","THEFT","RETAIL THEFT","TAVERN/LIQUOR STORE","false","false","1122","011","28","26","06","1150223","1899725","2019","2019-10-01T16:20:30.000","41.880751096","-87.723855981","POINT (-87.723855981 41.880751096)","","","","","11","21572","27","658","23","30","16","82"
"11839576","JC446528","2019-09-24T12:39:00.000","045XX W NORTH AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2533","025","37","23","06","1145953","1910249","2019","2019-10-01T16:20:30.000","41.90971226","-87.73926766","POINT (-87.73926766 41.90971226)","","","","","4","22615","24","286","45","2","6","195"
"11840108","JC446468","2019-09-24T12:35:00.000","039XX W ARTHINGTON ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1132","011","24","26","06","1150160","1895742","2019","2019-10-01T16:20:30.000","41.869822522","-87.724191109","POINT (-87.724191109 41.869822522)","","","","","36","21572","27","702","14","30","16","142"
"11839266","JC446492","2019-09-24T12:30:00.000","026XX N SACRAMENTO AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENTIAL YARD (FRONT/BACK)","false","false","1411","014","32","22","26","1155923","1917470","2019","2019-10-01T16:20:30.000","41.929331939","-87.702446732","POINT (-87.702446732 41.929331939)","","","","","15","22535","23","549","40","1","7","174"
"11839431","JC446651","2019-09-24T12:30:00.000","050XX N PAULINA ST","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","HOSPITAL BUILDING/GROUNDS","false","false","2032","020","47","3","17","1164323","1933390","2019","2019-10-01T16:20:30.000","41.972843435","-87.671127232","POINT (-87.671127232 41.972843435)","","","","","13","22616","31","610","18","15","2","59"
"11839323","JC446580","2019-09-24T12:30:00.000","013XX S CLINTON ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0124","001","11","28","06","1172924","1894302","2019","2019-10-01T16:20:30.000","41.865397377","-87.640660777","POINT (-87.640660777 41.865397377)","","","","","48","14917","29","97","48","44","22","147"
"11842723","JC450575","2019-09-24T12:30:00.000","055XX S DORCHESTER AVE","0810","THEFT","OVER $500","STREET","false","false","0235","002","5","41","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11841449","JC449005","2019-09-24T12:30:00.000","028XX W CHICAGO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1211","012","26","24","07","1157408","1905208","2019","2019-10-01T16:20:30.000","41.895653907","-87.697323913","POINT (-87.697323913 41.895653907)","","","","","10","21560","25","544","49","4","15","64"
"11839457","JC446590","2019-09-24T12:30:00.000","008XX N DRAKE AVE","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","STREET","true","false","1121","011","27","23","18","1152565","1905286","2019","2019-10-01T16:20:30.000","41.895965084","-87.715109176","POINT (-87.715109176 41.895965084)","","","","","41","4299","24","423","46","5","16","65"
"11839720","JC446851","2019-09-24T12:30:00.000","071XX W ARCHER AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0811","008","23","56","06","1129481","1867227","2019","2019-10-01T16:20:30.000","41.791950089","-87.800760135","POINT (-87.800760135 41.791950089)","","","","","35","22268","53","589","6","7","13","131"
"11839444","JC446550","2019-09-24T12:24:00.000","008XX N ST LOUIS AVE","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","SIDEWALK","true","false","1121","011","27","23","18","1152891","1905469","2019","2019-10-01T16:20:30.000","41.896460802","-87.713906987","POINT (-87.713906987 41.896460802)","","","","","41","4299","24","423","46","5","16","65"
"11839277","JC446472","2019-09-24T12:20:00.000","015XX S SPAULDING AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1021","010","24","29","08B","1154612","1892352","2019","2019-10-01T16:20:30.000","41.860432136","-87.707937086","POINT (-87.707937086 41.860432136)","","","","","36","21569","30","34","14","57","21","153"
"11839292","JC446502","2019-09-24T12:18:00.000","0000X E 112TH PL","5011","OTHER OFFENSE","LICENSE VIOLATION","BARBERSHOP","true","false","0531","005","9","49","26","1178477","1830384","2019","2019-10-01T16:20:30.000","41.689875069","-87.622216076","POINT (-87.622216076 41.689875069)","","","","","30","21861","45","253","43","19","10","265"
"11839312","JC446470","2019-09-24T12:10:00.000","050XX W GLADYS AVE","0810","THEFT","OVER $500","SIDEWALK","false","false","1533","015","29","25","06","1142878","1897872","2019","2019-10-01T16:20:30.000","41.875806202","-87.750872705","POINT (-87.750872705 41.875806202)","","","","","11","22216","26","184","23","32","25","137"
"11839327","JC446497","2019-09-24T12:09:00.000","005XX N MICHIGAN AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1834","018","42","8","06","1177337","1904068","2019","2019-10-01T16:20:30.000","41.892096977","-87.624164426","POINT (-87.624164426 41.892096977)","","","","","22","21182","37","159","36","6","14","74"
"11839276","JC446512","2019-09-24T12:03:00.000","062XX S CAMPBELL AVE","2170","NARCOTICS","POSSESSION OF DRUG EQUIPMENT","STREET","true","false","0825","008","16","66","18","1160773","1863303","2019","2019-10-01T16:20:30.000","41.780592853","-87.686124717","POINT (-87.686124717 41.780592853)","","","","","44","21867","64","111","2","58","13","274"
"11839250","JC446418","2019-09-24T12:01:00.000","031XX W MONROE ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","STREET","true","false","1124","011","28","27","18","1155621","1899371","2019","2019-10-01T16:20:30.000","41.87967278","-87.704044395","POINT (-87.704044395 41.87967278)","","","","","11","21184","28","737","23","28","16","123"
"11839442","JC446529","2019-09-24T12:00:00.000","002XX S HALSTED ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1232","012","27","28","06","1171090","1899013","2019","2019-10-01T16:20:30.000","41.878365113","-87.647255183","POINT (-87.647255183 41.878365113)","","","","","41","4452","29","91","46","44","15","95"
"11840337","JC447499","2019-09-24T12:00:00.000","006XX N RUSH ST","0880","THEFT","PURSE-SNATCHING","STREET","false","false","1834","018","42","8","06","1176989","1904605","2019","2019-10-01T16:20:30.000","41.893578417","-87.625426193","POINT (-87.625426193 41.893578417)","","","","","22","21182","37","626","36","6","14","74"
"11839210","JC446425","2019-09-24T12:00:00.000","014XX W 110TH PL","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","2234","022","34","75","08A","1168704","1831474","2019","2019-10-01T16:20:30.000","41.693082032","-87.657963912","POINT (-87.657963912 41.693082032)","","","","","45","22212","74","315","22","13","9","263"
"11839329","JC446467","2019-09-24T12:00:00.000","120XX S LA SALLE ST","0560","ASSAULT","SIMPLE","RESIDENCE","true","true","0523","005","9","53","08A","1177433","1825150","2019","2019-10-01T16:20:30.000","41.675535769","-87.626195435","POINT (-87.626195435 41.675535769)","","","","","30","21861","50","60","43","19","10","218"
"11845643","JC453843","2019-09-24T12:00:00.000","047XX S PRINCETON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0935","009","3","37","14",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839363","JC446457","2019-09-24T12:00:00.000","002XX S HALSTED ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1232","012","27","28","06","1171090","1899013","2019","2019-10-01T16:20:30.000","41.878365113","-87.647255183","POINT (-87.647255183 41.878365113)","","","","","41","4452","29","91","46","44","15","95"
"11840361","JC447824","2019-09-24T12:00:00.000","036XX S LAKE PARK AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0212","002","4","36","08A","1182233","1881257","2019","2019-10-01T16:20:30.000","41.829389915","-87.606892634","POINT (-87.606892634 41.829389915)","","","","","1","4301","2","221","10","36","24","101"
"11839561","JC446819","2019-09-24T12:00:00.000","035XX W BARRY AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","1412","014","35","21","11","1152042","1920384","2019","2019-10-01T16:20:30.000","41.937405667","-87.716631311","POINT (-87.716631311 41.937405667)","","","","","15","21538","22","216","12","39","7","168"
"11840424","JC447829","2019-09-24T12:00:00.000","027XX W JACKSON BLVD","0810","THEFT","OVER $500","APARTMENT","false","false","1125","011","27","27","06","1158178","1898580","2019","2019-10-01T16:20:30.000","41.877450368","-87.694677045","POINT (-87.694677045 41.877450368)","","","","","48","21184","28","38","46","28","16","138"
"11842749","JC450715","2019-09-24T12:00:00.000","101XX S PRAIRIE AVE","0890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING","false","false","0511","005","9","49","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839330","JC446596","2019-09-24T12:00:00.000","055XX S DR MARTIN LUTHER KING JR DR","0820","THEFT","$500 AND UNDER","PARK PROPERTY","false","false","0233","002","20","40","06","1179873","1868199","2019","2019-10-01T16:20:30.000","41.793612114","-87.615951236","POINT (-87.615951236 41.793612114)","","","","","53","22260","7","402","4","60","24","124"
"11839404","JC446568","2019-09-24T12:00:00.000","042XX N RIDGEWAY AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","false","false","1723","017","35","16","26","1150629","1927982","2019","2019-10-01T16:20:30.000","41.958282936","-87.721625067","POINT (-87.721625067 41.958282936)","","","","","28","21538","16","364","12","39","1","9"
"11841560","JC449251","2019-09-24T12:00:00.000","028XX E 77TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE","false","false","0421","004","7","43","05","1196426","1854545","2019","2019-10-01T16:20:30.000","41.755749597","-87.555706537","POINT (-87.555706537 41.755749597)","","","","","43","22538","39","421","37","24","19","225"
"11839328","JC446505","2019-09-24T12:00:00.000","009XX W AGATITE AVE","0810","THEFT","OVER $500","RESIDENTIAL YARD (FRONT/BACK)","false","false","1914","019","46","3","06","1169275","1929735","2019","2019-10-01T16:20:30.000","41.962707524","-87.653024536","POINT (-87.653024536 41.962707524)","","","","","37","22616","31","20","39","15","5","4"
"11839728","JC447133","2019-09-24T12:00:00.000","003XX S PEORIA ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","APARTMENT","false","false","1232","012","25","28","11","1170463","1898693","2019","2019-10-01T16:20:30.000","41.877500741","-87.649566735","POINT (-87.649566735 41.877500741)","","","","","48","14917","29","91","26","44","15","95"
"11844882","JC453223","2019-09-24T11:52:00.000","075XX N WESTERN AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER","false","false","2411","024","50","2","11",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839263","JC446415","2019-09-24T11:50:00.000","024XX W 59TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0824","008","16","66","08B","1161273","1865480","2019","2019-10-01T16:20:30.000","41.786556495","-87.684231366","POINT (-87.684231366 41.786556495)","","","","","19","22257","61","112","2","58","13","269"
"11839343","JC446458","2019-09-24T11:50:00.000","061XX S WESTERN AVE","0890","THEFT","FROM BUILDING","ATM (AUTOMATIC TELLER MACHINE)","false","false","0825","008","16","66","06","1161427","1863804","2019","2019-10-01T16:20:30.000","41.781954133","-87.683713146","POINT (-87.683713146 41.781954133)","","","","","44","22257","64","111","2","23","13","274"
"11840498","JC448028","2019-09-24T11:45:00.000","027XX N KILDARE AVE","5001","OTHER OFFENSE","OTHER CRIME INVOLVING PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false","2524","025","31","20","26","1147255","1917687","2019","2019-10-01T16:20:30.000","41.930098005","-87.734293745","POINT (-87.734293745 41.930098005)","","","","","7","22615","21","439","17","2","6","181"
"11839336","JC446443","2019-09-24T11:45:00.000","060XX N SACRAMENTO AVE","0890","THEFT","FROM BUILDING","RESIDENCE-GARAGE","false","false","2413","024","50","2","06","1155261","1939928","2019","2019-10-01T16:20:30.000","41.990971421","-87.704273556","POINT (-87.704273556 41.990971421)","","","","","42","4450","20","30","27","50","11","52"
"11843955","JC451744","2019-09-24T11:41:00.000","055XX S SHORE DR","0810","THEFT","OVER $500","APARTMENT","false","false","0235","002","5","41","06",,,"2019","2019-10-01T16:20:30.000",,,,,,,,,,,,,,,
"11839611","JC446525","2019-09-24T11:36:00.000","006XX W 76TH ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET","true","false","0621","006","6","68","15","1173129","1854483","2019","2019-10-01T16:20:30.000","41.756125596","-87.641085687","POINT (-87.641085687 41.756125596)","","","","","17","21554","70","556","32","59","20","229"
"11839353","JC446386","2019-09-24T11:33:00.000","016XX W CULLERTON ST","1025","ARSON","AGGRAVATED","BAR OR TAVERN","false","false","1234","012","25","31","09","1165659","1890468","2019","2019-10-01T16:20:30.000","41.855034296","-87.667439919","POINT (-87.667439919 41.855034296)","","","","","8","14920","33","343","26","43","15","121"
